label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
benign,StreamFactoryInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\StreamFactoryInterface.php,1447,26,1,0,0,0,0.038461538461538464,script,0,1,0,0,0,0,0,0,0,0,0,4.482198106166123,4.482198106166123,0.9702833448514168,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,StreamInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\StreamInterface.php,4878,19,1,0,0,0,0.05263157894736842,script,0,1,0,0,0,0,0,0,0,0,0,4.411532872646275,4.394029579475676,0.9704797047970479,0.0,71,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,UploadedFileFactoryInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\UploadedFileFactoryInterface.php,1113,32,1,0,0,0,0.03125,script,0,1,0,0,0,0,0,0,0,0,0,4.647265841538352,4.647265841538352,0.9748427672955975,0.0,62,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,UploadedFileInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\UploadedFileInterface.php,4758,25,1,0,0,0,0.04,script,0,1,0,0,0,0,0,0,0,0,0,4.494652603345457,4.508912770480546,0.9751996637242539,0.0,67,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,UriFactoryInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\UriFactoryInterface.php,356,23,1,0,0,0,0.043478260869565216,script,0,1,0,0,0,0,0,0,0,0,0,4.58354352253227,4.58354352253227,0.952247191011236,0.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,UriInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\Http\Message\UriInterface.php,12847,16,1,0,0,0,0.0625,script,0,1,0,0,0,0,0,0,0,0,0,4.481963444010574,4.524101970935896,0.9759476920681871,0.0,86,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,CacheInterface.php,data\raw\benign_wordpress_php\wp-includes\php-ai-client\third-party\Psr\SimpleCache\CacheInterface.php,4632,18,1,0,0,0,0.05555555555555555,script,0,1,0,0,0,0,0,0,0,0,0,4.316003508259119,4.300010084810713,0.9768998272884283,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,readonly.php,data\raw\benign_wordpress_php\wp-includes\php-compat\readonly.php,1253,12,1,0,0,0,0.08333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,4.7221822579477895,4.7221822579477895,0.9688747007182761,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,DSNConfigurator.php,data\raw\benign_wordpress_php\wp-includes\PHPMailer\DSNConfigurator.php,6883,19,1,0,0,0,0.05263157894736842,script,0,1,0,0,0,0,0,0,0,0,0,4.569426227021723,4.704630257803998,0.9644050559349121,0.0,86,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,Exception.php,data\raw\benign_wordpress_php\wp-includes\PHPMailer\Exception.php,1256,13,1,0,0,0,0.07692307692307693,script,0,1,0,0,0,0,0,0,0,0,0,5.14309172203109,5.14309172203109,0.9681528662420382,0.0,75,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,OAuth.php,data\raw\benign_wordpress_php\wp-includes\PHPMailer\OAuth.php,3791,9,1,0,0,0,0.1111111111111111,script,0,1,0,0,0,0,0,0,0,0,0,4.782846887074191,4.782846887074191,0.9633342126088104,0.0,81,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,OAuthTokenProvider.php,data\raw\benign_wordpress_php\wp-includes\PHPMailer\OAuthTokenProvider.php,1538,22,1,0,0,0,0.045454545454545456,script,0,1,0,0,0,0,0,0,0,0,0,5.074877875272225,5.074877875272225,0.9713914174252276,0.0,73,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,PHPMailer.php,data\raw\benign_wordpress_php\wp-includes\PHPMailer\PHPMailer.php,194030,13,1,0,0,0,0.07692307692307693,script,0,1,0,0,0,0,0,0,0,0,0,4.529213101458707,5.137330361178695,0.9715095603772612,0.0,99,37,1,1,1,2,3,2,10,0,0,0,0,0.0,0
benign,POP3.php,data\raw\benign_wordpress_php\wp-includes\PHPMailer\POP3.php,12452,8,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,4.539176266561707,4.807156850639551,0.9622550594282043,0.0,89,2,0,0,0,0,2,0,2,0,0,0,0,0.0,0
benign,SMTP.php,data\raw\benign_wordpress_php\wp-includes\PHPMailer\SMTP.php,53628,8,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,4.528129602278775,4.955786238998565,0.9698478406802417,0.0,94,16,1,0,0,0,1,1,2,0,0,0,0,0.0,0
benign,pluggable-deprecated.php,data\raw\benign_wordpress_php\wp-includes\pluggable-deprecated.php,6324,24,1,0,0,0,0.08333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,5.036921884780004,5.03578199270775,0.9565148640101202,0.0,84,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,pluggable.php,data\raw\benign_wordpress_php\wp-includes\pluggable.php,127558,13,1,0,0,0,0.07692307692307693,script,0,1,0,0,0,0,0,0,0,0,0,5.056022977871047,4.8821192627247045,0.9176845043039245,0.0,97,9,0,1,0,0,0,1,27,0,0,0,0,0.0,0
benign,plugin.php,data\raw\benign_wordpress_php\wp-includes\plugin.php,36501,10,1,0,0,0,0.1,script,0,1,0,0,0,0,0,0,0,0,0,4.764485737027846,4.714898031716071,0.9631790909838087,0.0,89,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,entry.php,data\raw\benign_wordpress_php\wp-includes\pomo\entry.php,3863,9,1,0,0,0,0.1111111111111111,script,0,1,0,0,0,0,0,0,0,0,0,4.762030010521282,4.762030010521282,0.9037017861765467,0.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,mo.php,data\raw\benign_wordpress_php\wp-includes\pomo\mo.php,9539,6,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,4.987216644719538,4.926400203567025,0.8739909843799141,0.0,87,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,plural-forms.php,data\raw\benign_wordpress_php\wp-includes\pomo\plural-forms.php,7641,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,4.885912976527683,4.942937233970778,0.7886402303363435,0.0,86,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,po.php,data\raw\benign_wordpress_php\wp-includes\pomo\po.php,15344,6,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,4.918807312319635,4.969055070034105,0.8551876955161627,0.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,streams.php,data\raw\benign_wordpress_php\wp-includes\pomo\streams.php,7934,11,1,0,0,0,0.09090909090909091,script,0,1,0,0,0,0,0,0,0,0,0,5.010026262337437,4.990553758264294,0.8663977816990169,0.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,translations.php,data\raw\benign_wordpress_php\wp-includes\pomo\translations.php,12743,16,1,0,0,0,0.0625,script,0,1,0,0,0,0,0,0,0,0,0,4.880289067038966,4.886784598612911,0.8636898689476575,0.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
