label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
malware,8a50ed3d9d9e90c971100e211b7f5c8c7128ccbf9164cf3bd1beed8a49da6ab6.lnk,data\raw\malware_bazaar\8a50ed3d9d9e90c971100e211b7f5c8c7128ccbf9164cf3bd1beed8a49da6ab6.lnk,6547,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,1.257524019561103,1.8713920196475682,0.10569726592332367,0.88177791354819,104,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
malware,8aae82dfe337761e498f8509c66b54f7ffb59896606869739f22f6b8a07ab64c.pdf,data\raw\malware_bazaar\8aae82dfe337761e498f8509c66b54f7ffb59896606869739f22f6b8a07ab64c.pdf,584213,68,1,0,0,0,0.014705882352941176,document,0,0,0,0,0,1,1,0,0,0,7,7.9938890969045255,6.611084576006501,0.37291878133488987,0.007586274184244445,256,1,1,5,0,0,0,5,5,0,0,0,0,0.0,0
malware,8ab5051916ec795a4346f808836b42d108d8fba32671b8c146bb4d2c30cc72c9.html,data\raw\malware_bazaar\8ab5051916ec795a4346f808836b42d108d8fba32671b8c146bb4d2c30cc72c9.html,133179,69,0,0,0,0,0.014492753623188406,unknown,0,0,0,0,1,0,0,0,0,0,0,4.862367584492349,5.073563006060189,0.9850351782187883,0.0,94,0,0,0,0,1,3,16,20,0,0,0,0,0.0,0
malware,8af1afc82c0d578a54cc34d09544a0695ec2b0d5f244bf1f1bb4993ee7614734.dll,data\raw\malware_bazaar\8af1afc82c0d578a54cc34d09544a0695ec2b0d5f244bf1f1bb4993ee7614734.dll,3880960,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,0,0,34,7.982721103306694,5.473285905837214,0.38568060479881267,0.005310284053430079,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8b0bb035d13376c7492a6a3c2c4b7897433a72b585331cad2b0f0eba0641ab18.js,data\raw\malware_bazaar\8b0bb035d13376c7492a6a3c2c4b7897433a72b585331cad2b0f0eba0641ab18.js,1155947,67,1,0,0,0,0.014925373134328358,script,0,1,0,0,0,0,0,0,0,0,0,4.399936147349958,4.073513898451892,0.9988200151044987,0.0,85,0,0,163,0,0,0,163,163,0,0,0,0,0.0,0
malware,8b38648319fed30176a688858aa230f604d8559309cb59f9120d0e21593e5fdd.docx,data\raw\malware_bazaar\8b38648319fed30176a688858aa230f604d8559309cb59f9120d0e21593e5fdd.docx,191578,69,1,0,0,0,0.014492753623188406,document,0,0,0,0,0,1,1,0,0,0,17,7.944597482881704,7.851531606771665,0.3686331415924584,0.007083276785434653,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8b57d6b676afdd84786655eb5fc8769711ffefb9f4d2db7770a16c4ef9ae6592.chm,data\raw\malware_bazaar\8b57d6b676afdd84786655eb5fc8769711ffefb9f4d2db7770a16c4ef9ae6592.chm,10733,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,2.89181440830457,1.808314933113599,0.13779931053759434,0.7335320972701016,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8b76fd02f22106d80147453a04a123c6a5aee8b5677d9fae1843b46008638c0b.hta,data\raw\malware_bazaar\8b76fd02f22106d80147453a04a123c6a5aee8b5677d9fae1843b46008638c0b.hta,11935,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,5.543447112632185,4.987490004251092,0.9874319229157938,0.0,92,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8b96b7be0153595b751a0080b58276968895b213c27e2204688d67957d8bfcbc.vbs,data\raw\malware_bazaar\8b96b7be0153595b751a0080b58276968895b213c27e2204688d67957d8bfcbc.vbs,429590,68,1,0,0,0,0.014705882352941176,script,0,1,0,0,0,0,0,0,0,0,4,4.8457863957612695,5.07914486351342,0.9990362904164436,0.0,74,0,0,107,0,0,0,107,107,0,0,0,0,0.0,0
malware,8bb234210f823bf749a87114923a3f50fefe831dc30e9641899f65d75b40325a.jar,data\raw\malware_bazaar\8bb234210f823bf749a87114923a3f50fefe831dc30e9641899f65d75b40325a.jar,85921,68,1,0,0,0,0.014705882352941176,archive,1,0,0,1,0,1,1,0,0,0,13,7.991557938071989,7.930632402211296,0.3739248844869124,0.008915166257375961,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8c491ff716a5b1fca672bc23db6308d080bc3aba37f7b217364f7e1a2b9e8d7c.docm,data\raw\malware_bazaar\8c491ff716a5b1fca672bc23db6308d080bc3aba37f7b217364f7e1a2b9e8d7c.docm,76153,69,1,0,0,0,0.014492753623188406,document,0,0,1,0,0,1,1,0,0,0,18,7.731538164957535,6.143405782980322,0.35047864168187726,0.05521778524811892,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8c4b3e92aed63d09e3880db4cc04907906a6e89cf72aa91cba37ff4e0e460e83.js,data\raw\malware_bazaar\8c4b3e92aed63d09e3880db4cc04907906a6e89cf72aa91cba37ff4e0e460e83.js,3644039,67,1,0,0,0,0.014925373134328358,script,0,1,0,0,0,0,0,0,0,0,3,5.034152476782103,3.9715350765592268,0.9990790438850956,0.0,89,0,0,2,1,0,0,2,3,0,0,0,0,0.0,0
malware,8c7349c0607fba5e9a1d4b0183265e54f81d050b02d670a551c0a89601300991.rar,data\raw\malware_bazaar\8c7349c0607fba5e9a1d4b0183265e54f81d050b02d670a551c0a89601300991.rar,2630,68,1,0,0,0,0.014705882352941176,archive,0,0,0,1,0,1,1,0,0,0,0,7.8136806068969715,4.995864648336087,0.3593155893536122,0.039163498098859315,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8c78a55c8bf545e0d21b8757eaa0b709b4af47b13d34a38df81045e67026bd96.vbs,data\raw\malware_bazaar\8c78a55c8bf545e0d21b8757eaa0b709b4af47b13d34a38df81045e67026bd96.vbs,3357503,68,1,0,0,0,0.014705882352941176,script,0,1,0,0,0,0,0,0,0,0,823,6.0238405011958,5.544791628682194,0.999046910754808,0.0,93,1,0,490,0,0,0,490,490,0,0,0,0,0.0,0
malware,8ca6b6522c58c0b5a2070928aecd5763b2218e1c0a4d7ac5ea263990cde94fc5.lnk,data\raw\malware_bazaar\8ca6b6522c58c0b5a2070928aecd5763b2218e1c0a4d7ac5ea263990cde94fc5.lnk,2875,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,5.211053609883077,5.211053609883077,0.3022608695652174,0.44869565217391305,253,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
malware,8cd81cf5c5e6fd91ffd6679a16b54650bb9aeb4e0167e23cfba6aa21bab595c8.wsf,data\raw\malware_bazaar\8cd81cf5c5e6fd91ffd6679a16b54650bb9aeb4e0167e23cfba6aa21bab595c8.wsf,657,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,0,0,0,5.4225522465054485,5.4225522465054485,0.954337899543379,0.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8d47da6cde6e7802746be81adf3b4111c28f1632ac62e39376607ce68f11102c.jar,data\raw\malware_bazaar\8d47da6cde6e7802746be81adf3b4111c28f1632ac62e39376607ce68f11102c.jar,1334503,68,1,0,0,0,0.014705882352941176,archive,1,0,0,1,0,1,1,0,0,0,26,7.999834429454135,7.937417959484841,0.37127155203098083,0.004299728063556245,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,8d5bcaaf52d15691df333905c4e86c7b5eeebd8d7d7727b28d8da96d5d285202.html,data\raw\malware_bazaar\8d5bcaaf52d15691df333905c4e86c7b5eeebd8d7d7727b28d8da96d5d285202.html,202973,69,0,0,0,0,0.014492753623188406,unknown,0,0,0,0,1,0,0,0,0,0,0,5.13634499899986,5.267319956041665,0.9818596562104319,0.0,92,0,0,0,0,1,1,2,4,0,0,0,0,0.0,0
malware,8db6490330bba0c5cfbb1700025b19ea15435ad3ade60ba15f0548584daae0f8.jar,data\raw\malware_bazaar\8db6490330bba0c5cfbb1700025b19ea15435ad3ade60ba15f0548584daae0f8.jar,26779174,68,1,0,0,0,0.014705882352941176,archive,1,0,0,1,0,1,1,0,0,0,4059,7.992075204772801,7.912958220301524,0.372182129291964,0.008702322185142828,256,0,0,508,2,0,0,508,510,0,0,0,0,0.0,0
