label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
benign,cd-trash.ps1,data/raw/powershell-samples/scripts/cd-trash.ps1,1144,12,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,5.49611507784567,5.49611507784567,0.8924825174825175,0.0,93,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-up.ps1,data/raw/powershell-samples/scripts/cd-up.ps1,589,9,1,0,0,0,0.2222222222222222,script,0,1,0,0,0,0,0,0,0,0,0,5.451647533441342,5.451647533441342,0.8539898132427843,0.0,81,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-up2.ps1,data/raw/powershell-samples/scripts/cd-up2.ps1,594,10,1,0,0,0,0.2,script,0,1,0,0,0,0,0,0,0,0,0,5.463707331513614,5.463707331513614,0.8552188552188552,0.0,81,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-up3.ps1,data/raw/powershell-samples/scripts/cd-up3.ps1,600,10,1,0,0,0,0.2,script,0,1,0,0,0,0,0,0,0,0,0,5.455140357004038,5.455140357004038,0.8566666666666667,0.0,81,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-up4.ps1,data/raw/powershell-samples/scripts/cd-up4.ps1,602,10,1,0,0,0,0.2,script,0,1,0,0,0,0,0,0,0,0,0,5.467432795795671,5.467432795795671,0.8571428571428571,0.0,81,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-users.ps1,data/raw/powershell-samples/scripts/cd-users.ps1,699,12,1,0,0,0,0.16666666666666666,script,0,1,0,0,0,0,0,0,0,0,0,5.361744873915801,5.361744873915801,0.8755364806866953,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-videos.ps1,data/raw/powershell-samples/scripts/cd-videos.ps1,1059,13,1,0,0,0,0.15384615384615385,script,0,1,0,0,0,0,0,0,0,0,0,5.370510732235452,5.370510732235452,0.898961284230406,0.0,87,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,cd-windows.ps1,data/raw/powershell-samples/scripts/cd-windows.ps1,880,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.381164507200886,5.381164507200886,0.8920454545454546,0.0,86,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,change-wallpaper.ps1,data/raw/powershell-samples/scripts/change-wallpaper.ps1,1020,20,1,0,0,0,0.1,script,0,1,0,0,0,0,0,0,0,0,0,5.424930474109743,5.424930474109743,0.9049019607843137,0.0,86,2,0,0,3,0,0,0,3,0,0,0,0,0.0,0
benign,check-admin.ps1,data/raw/powershell-samples/scripts/check-admin.ps1,988,15,1,0,0,0,0.13333333333333333,script,0,1,0,0,0,0,0,0,0,0,0,5.395230111650545,5.395230111650545,0.8755060728744939,0.0,81,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-apps.ps1,data/raw/powershell-samples/scripts/check-apps.ps1,1706,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.409473603723861,5.409473603723861,0.8856975381008206,0.0,91,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-bios.ps1,data/raw/powershell-samples/scripts/check-bios.ps1,1457,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.368779009777266,5.368779009777266,0.9045984900480439,0.0,90,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-cpu.ps1,data/raw/powershell-samples/scripts/check-cpu.ps1,2678,13,1,0,0,0,0.15384615384615385,script,0,1,0,0,0,0,0,0,0,0,0,5.544246775328108,5.544246775328108,0.8805078416728902,0.0,98,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-credentials.ps1,data/raw/powershell-samples/scripts/check-credentials.ps1,1439,21,1,0,0,0,0.09523809523809523,script,0,1,0,0,0,0,0,0,0,0,0,5.34904456479681,5.34904456479681,0.9228630993745657,0.0,84,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-day.ps1,data/raw/powershell-samples/scripts/check-day.ps1,624,13,1,0,0,0,0.15384615384615385,script,0,1,0,0,0,0,0,0,0,0,0,5.490753617586865,5.490753617586865,0.8878205128205128,0.0,80,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-dns.ps1,data/raw/powershell-samples/scripts/check-dns.ps1,1218,13,1,0,0,0,0.15384615384615385,script,0,1,0,0,0,0,0,0,0,0,0,5.409418551085383,5.409418551085383,0.8875205254515599,0.0,83,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-drive-space.ps1,data/raw/powershell-samples/scripts/check-drive-space.ps1,2024,21,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.118558355520804,5.118558355520804,0.9189723320158103,0.0,89,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-drives.ps1,data/raw/powershell-samples/scripts/check-drives.ps1,1982,16,1,0,0,0,0.125,script,0,1,0,0,0,0,0,0,0,0,0,5.373167974837403,5.373167974837403,0.8960645812310797,0.0,95,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-dusk.ps1,data/raw/powershell-samples/scripts/check-dusk.ps1,1547,14,1,0,0,0,0.14285714285714285,script,0,1,0,0,0,0,0,0,0,0,0,5.111453288549613,5.111453288549613,0.9269553975436329,0.0,86,2,0,0,2,0,0,0,2,0,0,0,0,0.0,0
benign,check-easter-sunday.ps1,data/raw/powershell-samples/scripts/check-easter-sunday.ps1,784,23,1,0,0,0,0.13043478260869565,script,0,1,0,0,0,0,0,0,0,0,0,5.488347202884553,5.488347202884553,0.8864795918367347,0.0,79,1,0,0,2,0,0,0,2,0,0,0,0,0.0,0
